employer_name,reviews_count,culture_count,salaries_count,benefits_count,employer-website,employer-headquarters,employer-founded,employer-industry,employer-revenue,url,Geral,Cultura e valores,Diversidade e inclusão,Qualidade de vida,Alta liderança,Remuneração e benefícios,Oportunidades de carreira,Recomendam para outras pessoas(%),Perspectiva positiva da empresa(%),Segmento,Nome,match_percent,nome_normalizado,ref_Segmento_Bancos,ref_CNPJ_Bancos,ref_Nome_Bancos,CNPJ,cnpj,Ano,Trimestre,Categoria,Tipo,instituição_financeira,Índice,Quantidade de reclamações reguladas procedentes,Quantidade de reclamações reguladas - outras,Quantidade de reclamações não reguladas,Quantidade total de reclamações,Quantidade total de clientes - CCS e SCR,Quantidade de clientes - CCS,Quantidade de clientes - SCR
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,2º,Demais bancos e financeiras,Conglomerado,HERVAL - HS (conglomerado),,5,3,5,13,219304,21827,201401
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,2º,Demais bancos e financeiras,Conglomerado,MASTER (conglomerado),811.55,80,69,19,168,98576,4627,94106
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,2º,Demais bancos e financeiras,Conglomerado,MERCADO CRÉDITO (conglomerado),,0,0,1,1,24423,0,24423
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,2º,Top 10 - Bancos e Financeiras,Conglomerado,NUBANK (conglomerado),0.0,0,12,13,25,17916854,16551605,2682699
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,2º,Demais bancos e financeiras,Conglomerado,PAGBANK-PAGSEGURO (conglomerado),,7,6,0,13,3013459,3008456,5432
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,2º,Demais bancos e financeiras,Conglomerado,PARANÁ BANCO (conglomerado),181.0,88,252,46,386,486166,9815,476614
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,2º,Demais bancos e financeiras,Conglomerado,SIMPALA (conglomerado),,1,0,0,1,2271,20,2251
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,2º,Demais bancos e financeiras,Conglomerado,VOITER (conglomerado),,0,3,1,4,5810,5261,840
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,AGIBANK (conglomerado),82.54,109,296,107,512,1320447,999951,873341
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,BANCO SICOOB (conglomerado),,21,26,6,53,5047970,2390217,3240987
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Top 10 - Bancos e Financeiras,Conglomerado,BB (conglomerado),16.79,1180,2361,2288,5829,70259170,65432728,31696455
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Top 10 - Bancos e Financeiras,Conglomerado,BTG PACTUAL/BANCO PAN (conglomerado),65.83,1004,1372,685,3061,15250442,9574292,7935699
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Top 10 - Bancos e Financeiras,Conglomerado,C6 BANK (conglomerado),149.45,1651,1425,749,3825,11046743,9885015,3341379
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,COLOMBO (conglomerado),,2,4,0,6,345089,30,345072
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,GENIAL (conglomerado),,10,3,1,14,208540,208535,44
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,GM (conglomerado),,1,10,9,20,274480,483,274083
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,GRUPO ZEMA (conglomerado),,1,4,4,9,461496,577,460937
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,HERVAL - HS (conglomerado),,10,1,3,14,219957,22813,202041
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,MASTER (conglomerado),,223,77,17,317,108515,5657,103039
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,MERCADO CRÉDITO (conglomerado),,0,0,1,1,47984,0,47984
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Top 10 - Bancos e Financeiras,Conglomerado,NUBANK (conglomerado),0.13,3,18,17,38,22267718,20581767,3601628
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,PAGBANK-PAGSEGURO (conglomerado),,5,4,2,11,3342281,3335727,7063
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,PARANÁ BANCO (conglomerado),193.45,94,412,20,526,485895,10034,476123
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,SIMPALA (conglomerado),,1,0,1,2,2883,25,2858
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,3º,Demais bancos e financeiras,Conglomerado,VOITER (conglomerado),,1,2,2,5,5059,4490,841
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AGIBANK (conglomerado),195.92,309,334,76,719,1577152,1224075,996638
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANCO SICOOB (conglomerado),,21,26,13,60,5291486,2461788,3440676
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BB (conglomerado),14.39,1034,2084,1568,4686,71820761,66103224,33139108
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BBC (conglomerado),,1,0,0,1,5306,0,5306
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BNQI - FINANCEIRO (conglomerado),,29,25,8,62,0,0,0
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BTG PACTUAL/BANCO PAN (conglomerado),63.08,1128,1081,547,2756,17880721,11720010,9553219
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,C6 BANK (conglomerado),106.22,1444,1326,541,3311,13594217,12201000,4405356
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,COBUCCIO (conglomerado),,6,15,24,45,0,0,0
Sumitomo Mitsui Financial Group,903.0,246.0,1300.0,290.0,http://www.smfg.co.jp,"Tóquio, Japão",1996.0,"/Explorar/melhores-gestão-de-ativos-e-investimentos-empresas_II.9,41_IIND200146.htm",Mais de US$ 10 bilhões,"https://www.glassdoor.com.br/Vis%C3%A3o-geral/Trabalhar-na-Sumitomo-Mitsui-Financial-Group-EI_IE256138.13,44.htm",3.4,3.3,3.2,3.4,3.1,3.3,3.1,56.0,54.0,S3,BANCO SUMITOMO MITSUI BRASIL S.A.,65.0,SUMITOMOMITSUI,S3,00000060518222,BANCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL,,,2021,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,COLOMBO (conglomerado),,2,11,0,13,354942,47,354909
